uri,kind,size_bytes,dtype,shape,retention,confidentiality,source_system,family,workflow_seat,source_abspath,note
mi/qmatrix/sel_google_gemma-2-9b_sweep_steer_qmatrix.json,export,51512,,,keep_forever,exam_restricted,local-fs,mi-sae-qmatrix,4-sae/5-patching/6-steering,C:\Users\spenc\OneDrive\Documents\Claude\Projects\MOSART Inference & Logprobs\sel_google_gemma-2-9b_sweep_steer_qmatrix.json,29-key JSON; M_logp_correct/M_misc_share/M_other 20x20; positions=content
mi/qmatrix/sel_meta-llama_Llama-3.1-8B_attrib_steer_qmatrix.json,export,36317,,,keep_forever,exam_restricted,local-fs,mi-sae-qmatrix,4-sae/5-patching/6-steering,C:\Users\spenc\OneDrive\Documents\Claude\Projects\MOSART Inference & Logprobs\sel_meta-llama_Llama-3.1-8B_attrib_steer_qmatrix.json,29-key JSON; M_logp_correct/M_misc_share/M_other 20x20; positions=content
mi/qmatrix/sel_meta-llama_Llama-3.1-8B_dla_steer_qmatrix.json,export,32458,,,keep_forever,exam_restricted,local-fs,mi-sae-qmatrix,4-sae/5-patching/6-steering,C:\Users\spenc\OneDrive\Documents\Claude\Projects\MOSART Inference & Logprobs\sel_meta-llama_Llama-3.1-8B_dla_steer_qmatrix.json,29-key JSON; M_logp_correct/M_misc_share/M_other 20x20; positions=content
mi/qmatrix/sel_meta-llama_Llama-3.1-8B_sweep_steer_qmatrix.json,export,50415,,,keep_forever,exam_restricted,local-fs,mi-sae-qmatrix,4-sae/5-patching/6-steering,C:\Users\spenc\OneDrive\Documents\Claude\Projects\MOSART Inference & Logprobs\sel_meta-llama_Llama-3.1-8B_sweep_steer_qmatrix.json,29-key JSON; M_logp_correct/M_misc_share/M_other 20x20; positions=content
mi/probe/qwen05b/probe_qwen05b_raw.csv,token_table,392663,,,keep_forever,exam_restricted,local-fs,mi-logit-lens,2-logit-lens,C:\Users\spenc\OneDrive\Documents\Claude\Projects\MOSART Inference & Logprobs\probe_qwen05b_raw.csv,per-layer p_correct/p_misc x base|instruct; Qwen2.5-0.5B = NEGATIVE CONTROL
mi/probe/qwen05b/probe_qwen05b_bylayer.csv,token_table,2177,,,keep_forever,exam_restricted,local-fs,mi-logit-lens,2-logit-lens,C:\Users\spenc\OneDrive\Documents\Claude\Projects\MOSART Inference & Logprobs\probe_qwen05b_bylayer.csv,per-layer p_correct/p_misc x base|instruct; Qwen2.5-0.5B = NEGATIVE CONTROL
mi/weight-space/scripts-v1/base_sft_comparison.py,other,16502,,,keep_forever,open,local-fs,mi-weight-space,none,C:\Users\spenc\Downloads\files_weight_analysis\base_sft_comparison.py,producer scripts (SVD / effective rank)
mi/weight-space/scripts-v1/memory_efficient_guide.md,other,6563,,,keep_forever,open,local-fs,mi-weight-space,none,C:\Users\spenc\Downloads\files_weight_analysis\memory_efficient_guide.md,producer scripts (SVD / effective rank)
mi/weight-space/scripts-v1/memory_efficient_weight_analysis.py,other,20695,,,keep_forever,open,local-fs,mi-weight-space,none,C:\Users\spenc\Downloads\files_weight_analysis\memory_efficient_weight_analysis.py,producer scripts (SVD / effective rank)
mi/weight-space/scripts-v1/weight_space_analysis.py,other,21295,,,keep_forever,open,local-fs,mi-weight-space,none,C:\Users\spenc\Downloads\files_weight_analysis\weight_space_analysis.py,producer scripts (SVD / effective rank)
mi/weight-space/scripts-v1/weight_vs_activation_analysis.md,other,7343,,,keep_forever,open,local-fs,mi-weight-space,none,C:\Users\spenc\Downloads\files_weight_analysis\weight_vs_activation_analysis.md,producer scripts (SVD / effective rank)
mi/weight-space/scripts-v2/QUICK_START.md,other,8484,,,keep_forever,open,local-fs,mi-weight-space,none,C:\Users\spenc\Downloads\files_weight_analysis_new\QUICK_START.md,producer scripts v2 (batch suite)
mi/weight-space/scripts-v2/README_ANALYSIS_SUITE.md,other,9217,,,keep_forever,open,local-fs,mi-weight-space,none,C:\Users\spenc\Downloads\files_weight_analysis_new\README_ANALYSIS_SUITE.md,producer scripts v2 (batch suite)
mi/weight-space/scripts-v2/batch_analysis.py,other,9393,,,keep_forever,open,local-fs,mi-weight-space,none,C:\Users\spenc\Downloads\files_weight_analysis_new\batch_analysis.py,producer scripts v2 (batch suite)
mi/weight-space/scripts-v2/batch_analysis_notebook.py,other,7277,,,keep_forever,open,local-fs,mi-weight-space,none,C:\Users\spenc\Downloads\files_weight_analysis_new\batch_analysis_notebook.py,producer scripts v2 (batch suite)
mi/weight-space/scripts-v2/memory_efficient_guide.md,other,6563,,,keep_forever,open,local-fs,mi-weight-space,none,C:\Users\spenc\Downloads\files_weight_analysis_new\memory_efficient_guide.md,producer scripts v2 (batch suite)
mi/weight-space/scripts-v2/memory_efficient_weight_analysis.py,other,20695,,,keep_forever,open,local-fs,mi-weight-space,none,C:\Users\spenc\Downloads\files_weight_analysis_new\memory_efficient_weight_analysis.py,producer scripts v2 (batch suite)
mi/weight-space/scripts-v2/test_single_pair.py,other,7776,,,keep_forever,open,local-fs,mi-weight-space,none,C:\Users\spenc\Downloads\files_weight_analysis_new\test_single_pair.py,producer scripts v2 (batch suite)
mi/vastai/long-outputs/manifest.csv,wire_payload,5316,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\manifest.csv,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/llama-3.1-8b/20251127_003345_llama-3.1-8b.log,wire_payload,371,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\llama-3.1-8b\20251127_003345_llama-3.1-8b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/llama-3.1-8b/20251127_003436_llama-3.1-8b.log,wire_payload,371,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\llama-3.1-8b\20251127_003436_llama-3.1-8b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/llama-3.1-8b/20251127_012827_llama-3.1-8b.log,wire_payload,5867,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\llama-3.1-8b\20251127_012827_llama-3.1-8b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/llama-3.1-8b/20251127_013522_llama-3.1-8b.log,wire_payload,5867,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\llama-3.1-8b\20251127_013522_llama-3.1-8b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-0.5b/20251127_003337_qwen-0.5b.log,wire_payload,371,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-0.5b\20251127_003337_qwen-0.5b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-0.5b/20251127_003427_qwen-0.5b.log,wire_payload,371,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-0.5b\20251127_003427_qwen-0.5b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-0.5b/20251127_003717_qwen-0.5b.log,wire_payload,7673,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-0.5b\20251127_003717_qwen-0.5b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-0.5b/20251127_003922_qwen-0.5b.log,wire_payload,7673,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-0.5b\20251127_003922_qwen-0.5b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-0.5b/20251127_012917_qwen-0.5b.log,wire_payload,7673,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-0.5b\20251127_012917_qwen-0.5b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-0.5b/residual_compare_20251127_003714_Qwen_Qwen2_5_0_5B_Instruct.json,wire_payload,163061371,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-0.5b\residual_compare_20251127_003714_Qwen_Qwen2_5_0_5B_Instruct.json,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-0.5b/residual_compare_20251127_003919_Qwen_Qwen2_5_0_5B_Instruct.json,wire_payload,163061371,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-0.5b\residual_compare_20251127_003919_Qwen_Qwen2_5_0_5B_Instruct.json,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-0.5b/residual_compare_20251127_012914_Qwen_Qwen2_5_0_5B_Instruct.json,wire_payload,163061371,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-0.5b\residual_compare_20251127_012914_Qwen_Qwen2_5_0_5B_Instruct.json,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-0.5b/residual_compare_20251127_012914_Qwen_Qwen2_5_0_5B_Instruct_prmpt_1.json,wire_payload,188806,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-0.5b\residual_compare_20251127_012914_Qwen_Qwen2_5_0_5B_Instruct_prmpt_1.json,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-0.5b/residual_compare_20251127_012914_Qwen_Qwen2_5_0_5B_Instruct_prmpt_2.json,wire_payload,187857,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-0.5b\residual_compare_20251127_012914_Qwen_Qwen2_5_0_5B_Instruct_prmpt_2.json,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-0.5b/residual_compare_20251127_012914_Qwen_Qwen2_5_0_5B_Instruct_prmpt_3.json,wire_payload,187918,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-0.5b\residual_compare_20251127_012914_Qwen_Qwen2_5_0_5B_Instruct_prmpt_3.json,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-0.5b/residual_compare_20251127_012914_Qwen_Qwen2_5_0_5B_Instruct_prmpt_4.json,wire_payload,188341,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-0.5b\residual_compare_20251127_012914_Qwen_Qwen2_5_0_5B_Instruct_prmpt_4.json,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-1.5b/20251127_003338_qwen-1.5b.log,wire_payload,371,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-1.5b\20251127_003338_qwen-1.5b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-1.5b/20251127_003429_qwen-1.5b.log,wire_payload,371,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-1.5b\20251127_003429_qwen-1.5b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-1.5b/20251127_004231_qwen-1.5b.log,wire_payload,7628,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-1.5b\20251127_004231_qwen-1.5b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-1.5b/20251127_013014_qwen-1.5b.log,wire_payload,7628,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-1.5b\20251127_013014_qwen-1.5b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-1.5b/residual_compare_20251127_004227_Qwen_Qwen2_5_1_5B_Instruct.json,wire_payload,188492665,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-1.5b\residual_compare_20251127_004227_Qwen_Qwen2_5_1_5B_Instruct.json,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-1.5b/residual_compare_20251127_013010_Qwen_Qwen2_5_1_5B_Instruct.json,wire_payload,188492665,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-1.5b\residual_compare_20251127_013010_Qwen_Qwen2_5_1_5B_Instruct.json,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-1.5b/residual_compare_20251127_013010_Qwen_Qwen2_5_1_5B_Instruct_prmpt_1.json,wire_payload,217214,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-1.5b\residual_compare_20251127_013010_Qwen_Qwen2_5_1_5B_Instruct_prmpt_1.json,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-1.5b/residual_compare_20251127_013010_Qwen_Qwen2_5_1_5B_Instruct_prmpt_2.json,wire_payload,216222,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-1.5b\residual_compare_20251127_013010_Qwen_Qwen2_5_1_5B_Instruct_prmpt_2.json,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-1.5b/residual_compare_20251127_013010_Qwen_Qwen2_5_1_5B_Instruct_prmpt_3.json,wire_payload,216884,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-1.5b\residual_compare_20251127_013010_Qwen_Qwen2_5_1_5B_Instruct_prmpt_3.json,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-1.5b/residual_compare_20251127_013010_Qwen_Qwen2_5_1_5B_Instruct_prmpt_4.json,wire_payload,216752,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-1.5b\residual_compare_20251127_013010_Qwen_Qwen2_5_1_5B_Instruct_prmpt_4.json,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-3b/20251127_003340_qwen-3b.log,wire_payload,371,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-3b\20251127_003340_qwen-3b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-3b/20251127_003430_qwen-3b.log,wire_payload,371,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-3b\20251127_003430_qwen-3b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-3b/20251127_005106_qwen-3b.log,wire_payload,8504,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-3b\20251127_005106_qwen-3b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-3b/20251127_005107_qwen-3b.log,wire_payload,8504,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-3b\20251127_005107_qwen-3b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-3b/20251127_013141_qwen-3b.log,wire_payload,7942,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-3b\20251127_013141_qwen-3b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-3b/residual_compare_20251127_005101_Qwen_Qwen2_5_3B_Instruct.json,wire_payload,236195377,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-3b\residual_compare_20251127_005101_Qwen_Qwen2_5_3B_Instruct.json,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-3b/residual_compare_20251127_005102_Qwen_Qwen2_5_3B_Instruct.json,wire_payload,236195377,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-3b\residual_compare_20251127_005102_Qwen_Qwen2_5_3B_Instruct.json,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-3b/residual_compare_20251127_013137_Qwen_Qwen2_5_3B_Instruct.json,wire_payload,236195377,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-3b\residual_compare_20251127_013137_Qwen_Qwen2_5_3B_Instruct.json,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-3b/residual_compare_20251127_013137_Qwen_Qwen2_5_3B_Instruct_prmpt_1.json,wire_payload,261901,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-3b\residual_compare_20251127_013137_Qwen_Qwen2_5_3B_Instruct_prmpt_1.json,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-3b/residual_compare_20251127_013137_Qwen_Qwen2_5_3B_Instruct_prmpt_2.json,wire_payload,260932,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-3b\residual_compare_20251127_013137_Qwen_Qwen2_5_3B_Instruct_prmpt_2.json,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-3b/residual_compare_20251127_013137_Qwen_Qwen2_5_3B_Instruct_prmpt_3.json,wire_payload,260369,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-3b\residual_compare_20251127_013137_Qwen_Qwen2_5_3B_Instruct_prmpt_3.json,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-3b/residual_compare_20251127_013137_Qwen_Qwen2_5_3B_Instruct_prmpt_4.json,wire_payload,261010,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-3b\residual_compare_20251127_013137_Qwen_Qwen2_5_3B_Instruct_prmpt_4.json,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-7b/20251127_003341_qwen-7b.log,wire_payload,371,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-7b\20251127_003341_qwen-7b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-7b/20251127_003432_qwen-7b.log,wire_payload,371,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-7b\20251127_003432_qwen-7b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-7b/20251127_010805_qwen-7b.log,wire_payload,8238,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-7b\20251127_010805_qwen-7b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-7b/20251127_010827_qwen-7b.log,wire_payload,8505,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-7b\20251127_010827_qwen-7b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
mi/vastai/long-outputs/qwen-7b/20251127_010834_qwen-7b.log,wire_payload,8507,,,ttl,open,local-fs,mi-long-capture,1-logprob,C:\Users\spenc\Cursor Repos\vastai-ssh-jupyter-pytorch\h200_outputs\qwen-7b\20251127_010834_qwen-7b.log,6 qwen dirs 356-729MB each; llama-3.1-8b is 16KB = failed/empty
